time_ms,time_iso,open,high,low,close,volume_base,volume_quote
1780083000000,2026-05-29T19:30:00.000Z,73304.8,73700,73304.8,73656.1,554.7411,40823103.62734
1780083900000,2026-05-29T19:45:00.000Z,73656.1,73691.7,73481.2,73491,232.5176,17106361.18239
1780084800000,2026-05-29T20:00:00.000Z,73491,73655,73479.1,73624.8,146.4829,10775776.73856
1780085700000,2026-05-29T20:15:00.000Z,73624.8,73723.5,73562,73678.6,197.1494,14521003.38347
1780086600000,2026-05-29T20:30:00.000Z,73678.6,73733.3,73655.9,73670,62.1113,4577110.56277
1780087500000,2026-05-29T20:45:00.000Z,73670,73720.9,73583.7,73646.3,127.0431,9358879.11544
1780088400000,2026-05-29T21:00:00.000Z,73646.3,73829.1,73612.1,73773.6,162.0067,11946569.59544
1780089300000,2026-05-29T21:15:00.000Z,73773.6,73786.8,73507.2,73507.3,191.8886,14121615.55836
1780090200000,2026-05-29T21:30:00.000Z,73507.3,73583.8,73438.2,73579.9,128.1721,9423765.91656
1780091100000,2026-05-29T21:45:00.000Z,73579.9,73596.9,73375,73385.1,118.9284,8735862.28472
1780092000000,2026-05-29T22:00:00.000Z,73385.1,73467,73344.7,73374.8,251.5299,18459583.69535
1780092900000,2026-05-29T22:15:00.000Z,73374.8,73551.5,73374.8,73496.6,170.3346,12517435.02649
1780093800000,2026-05-29T22:30:00.000Z,73496.6,73528.5,73412,73438.5,334.9804,24607634.31349
1780094700000,2026-05-29T22:45:00.000Z,73438.5,73507.1,73372.8,73455.1,221.2601,16249505.45046
1780095600000,2026-05-29T23:00:00.000Z,73455.1,73487,73361.8,73380,96.4239,7079655.84805
1780096500000,2026-05-29T23:15:00.000Z,73380,73445,73284,73351.2,224.5786,16472870.27657
1780097400000,2026-05-29T23:30:00.000Z,73351.2,73410,73290,73403.9,120.4949,8837020.90713
1780098300000,2026-05-29T23:45:00.000Z,73403.9,73478.2,73374.7,73436.5,103.8157,7623178.74051
1780099200000,2026-05-30T00:00:00.000Z,73436.5,73498.8,73400.2,73460,79.3974,5831902.47502
1780100100000,2026-05-30T00:15:00.000Z,73460,73526.2,73437.8,73437.8,117.7092,8649926.52753
1780101000000,2026-05-30T00:30:00.000Z,73437.8,73498,73375.1,73495,72.1646,5300080.55699
1780101900000,2026-05-30T00:45:00.000Z,73495,73557.3,73471.4,73471.4,311.0724,22869134.27134
1780102800000,2026-05-30T01:00:00.000Z,73471.4,73584,73443,73550,209.9751,15436780.23449
1780103700000,2026-05-30T01:15:00.000Z,73550,73627.1,73523,73602,106.0867,7806905.10058
1780104600000,2026-05-30T01:30:00.000Z,73602,73638.9,73563,73576.4,152.4908,11224529.22625
1780105500000,2026-05-30T01:45:00.000Z,73576.4,73635,73558,73635,86.2743,6349784.68176
1780106400000,2026-05-30T02:00:00.000Z,73635,73682.9,73631.8,73644.1,100.3855,7394588.431
1780107300000,2026-05-30T02:15:00.000Z,73644.1,73663,73581.1,73601.9,69.5905,5123213.89666
1780108200000,2026-05-30T02:30:00.000Z,73601.9,73700,73601.8,73680.4,123.689,9112991.42391
1780109100000,2026-05-30T02:45:00.000Z,73680.4,73755,73670,73755,176.3612,12999583.63724
1780110000000,2026-05-30T03:00:00.000Z,73755,73763.5,73690.4,73733.4,78.2009,5765914.31459
1780110900000,2026-05-30T03:15:00.000Z,73733.4,73733.4,73637.2,73637.2,150.4386,11086543.13118
1780111800000,2026-05-30T03:30:00.000Z,73637.2,73637.2,73503.9,73513.4,248.757,18298962.85356
1780112700000,2026-05-30T03:45:00.000Z,73513.4,73565.8,73490,73499.1,86.9803,6395957.16162
1780113600000,2026-05-30T04:00:00.000Z,73499.1,73549.9,73322.8,73465.8,212.1636,15576991.7431
