time,open,high,low,close,volume
2025-11-09 08:00:00,101939.7,102333.33,101511.58,102250.49,560.765716
2025-11-09 12:00:00,102250.49,104162.9,102058.0,103764.78,1346.815138
2025-11-09 16:00:00,103764.78,104814.48,103333.0,104814.48,727.869965
2025-11-09 20:00:00,104814.48,105496.45,104094.01,104729.26,713.276194
2025-11-10 00:00:00,104729.26,106683.22,104274.19,106028.35,823.615749
2025-11-10 04:00:00,106028.35,106534.27,105849.01,106458.31,600.524993
2025-11-10 08:00:00,106458.31,106597.46,105826.59,106186.54,661.455187
2025-11-10 12:00:00,106186.54,106593.9,104669.25,105068.8,1085.856607
2025-11-10 16:00:00,105068.8,106097.99,104788.06,105823.07,612.037796
2025-11-10 20:00:00,105823.07,106308.57,105273.26,106009.5,484.788822
2025-11-11 00:00:00,106009.5,107512.56,105502.22,106459.23,894.816795
2025-11-11 04:00:00,106459.23,106545.2,104745.73,104782.4,804.123942
2025-11-11 08:00:00,104782.4,105496.95,104767.01,105304.05,729.468381
2025-11-11 12:00:00,105304.05,105502.59,103179.71,103466.93,2391.109662
2025-11-11 16:00:00,103466.93,103750.0,102859.46,103134.62,509.869412
2025-11-11 20:00:00,103134.62,103244.89,102500.0,103058.62,367.738537
2025-11-12 00:00:00,103058.62,103441.24,102685.98,103313.94,436.998175
2025-11-12 04:00:00,103313.94,103650.5,103013.34,103122.48,324.826117
2025-11-12 08:00:00,103122.48,105214.91,103122.48,105021.49,502.872695
2025-11-12 12:00:00,105021.49,105326.91,101976.0,102175.0,1114.321879
2025-11-12 16:00:00,102175.0,102291.39,100811.06,101295.94,978.523538
2025-11-12 20:00:00,101295.94,102000.08,101139.0,101651.01,392.66784
2025-11-13 00:00:00,101651.01,102609.13,100906.66,102120.0,735.974014
2025-11-13 04:00:00,102120.0,104054.05,101658.11,103478.38,888.21434
2025-11-13 08:00:00,103478.38,103807.74,102552.82,102939.02,617.847449
2025-11-13 12:00:00,102939.02,103488.0,101189.06,101386.01,1413.654192
2025-11-13 16:00:00,101386.01,101541.48,98155.0,98679.88,1708.720881
2025-11-13 20:00:00,98679.88,100516.09,98000.0,99688.0,964.595056
2025-11-14 00:00:00,99688.0,99864.86,98702.87,99139.57,938.191313
2025-11-14 04:00:00,99139.57,99189.54,95950.9,97150.38,1935.479368
2025-11-14 08:00:00,97150.38,97549.67,95714.01,96175.07,926.031757
2025-11-14 12:00:00,96175.07,97315.77,94547.5,96799.83,1794.903396
2025-11-14 16:00:00,96799.83,97411.43,94800.0,95789.93,1209.666005
2025-11-14 20:00:00,95789.93,95954.54,94003.5,94592.0,1158.032607
2025-11-15 00:00:00,94592.0,96820.29,94572.28,96415.58,992.861276
2025-11-15 04:00:00,96415.58,96583.92,95914.28,96337.92,775.424942
